1416532985783; 1; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532985896; 2092462; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532985949; 2092706; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986002; 2092945; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986055; 2093184; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986109; 2093423; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986163; 2093662; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986217; 2093906; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986273; 2094145; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986326; 2094384; 4.0; 120000; 174.532; 174.532; 1; 1; 1
1416532986391; 2094867; 4.0; 120000; 174.57225; 174.57225; 1; 1; 1
1416532986452; 2095106; 4.0; 120000; 174.59216666666666; 174.59216666666666; 1; 1; 1
1416532986514; 2095345; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986568; 2095584; 4.0; 120000; 174.632; 174.632; 1; 1; 1
1416532986623; 2095749; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986676; 2095908; 4.0; 120000; 174.659; 174.659; 1; 1; 1
1416532986729; 2096067; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986782; 2096232; 4.0; 120000; 174.686; 174.686; 1; 1; 1
1416532986834; 2096391; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532986893; 2096550; 4.0; 120000; 174.7125; 174.7125; 1; 1; 1
1416532986948; 2096709; 4.0; 120000; 174.72575; 349.4515; 2; 2; 2
1416532987001; 2096868; 4.0; 120000; 174.739; 174.739; 1; 1; 1
1416532987056; 2097186; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987109; 2097345; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987176; 2097510; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987228; 2097669; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987280; 2097828; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987335; 2097990; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987389; 2098149; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987445; 2098308; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987498; 2098467; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987550; 2098626; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987604; 2098785; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987656; 2098944; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987710; 2099103; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987762; 2099262; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987816; 2099421; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987869; 2099580; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987921; 2099739; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532987973; 2099898; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988025; 2100057; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988077; 2100375; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988129; 2100537; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988182; 2100696; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988237; 2100855; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988306; 2101014; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988360; 2101173; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988412; 2101332; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988469; 2101494; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988524; 2101653; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988577; 2101812; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988630; 2101971; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988682; 2102130; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988735; 2102289; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988790; 2102448; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988842; 2102607; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532988895; 2102766; 4.0; 120000; 0.0; 0.0; 0; 0; 0
