1416532682541; 1; 4.0; 120000; 0.0; 0.0; 0; 0; 0
1416532683543; 3904; 4.0; 120000; 0.2909999999999999; 1.9889999999999997; 10; 10; 3
1416532684546; 8000; 4.0; 120000; 0.3596666666666666; 0.6849999999999998; 2; 2; 2
1416532685549; 11284; 3.3339511893728764; 120000; 0.0; 0.0; 0; 0; 0
1416532686552; 14705; 3.3339511893728764; 120000; 0.010999999999999899; 0.07691666666666608; 8; 0; 0
1416532687555; 17947; 3.3339511893728764; 120000; 0.013916666666666577; 0.038833333333333275; 4; 0; 0
1416532688560; 21378; 3.3339511893728764; 120000; 0.0; 0.0; 0; 0; 0
1416532689571; 24628; 3.3506209453197404; 120000; 0.0; 0.0; 0; 0; 0
1416532690574; 28086; 3.384127154772938; 120000; 0.014250000000000096; 0.11333333333333306; 11; 0; 0
1416532691578; 31578; 3.4134345556296393; 120000; 0.00216666666666665; 0.00216666666666665; 1; 0; 0
1416532692580; 35056; 3.5841062834111215; 120000; 0.0; 0.0; 0; 0; 0
1416532693583; 38900; 3.7633115975816778; 120000; 0.01475000000000004; 0.09325000000000028; 8; 0; 0
1416532694586; 42606; 3.8094025633675446; 120000; 0.014666666666666606; 0.03174999999999972; 4; 0; 0
1416532695589; 46678; 3.999872691535922; 120000; 0.0; 0.0; 0; 0; 0
1416532696592; 50764; 4.199866326112718; 120000; 0.004583333333333384; 0.024583333333333846; 7; 0; 0
1416532697599; 55116; 4.262864321004408; 120000; 0.014416666666666744; 0.03750000000000031; 5; 0; 0
1416532698602; 59536; 4.330266124057614; 120000; 0.0; 0.0; 0; 0; 0
1416532699604; 63958; 4.546779430260495; 120000; 0.008750000000000036; 0.027083333333333348; 10; 0; 0
1416532700607; 68673; 4.625531960100697; 120000; 0.013666666666666716; 0.025833333333333375; 2; 0; 0
1416532701609; 73251; 4.7089199233929; 120000; 0.0; 0.0; 0; 0; 0
1416532702611; 78306; 4.944365919562545; 120000; 0.020583333333333398; 0.17000000000000015; 12; 0; 0
1416532703614; 83466; 5.0401131538826505; 120000; 0.0; 0.0; 0; 0; 0
1416532704616; 88595; 5.292118811576783; 120000; 0.02200000000000002; 0.17108333333333303; 11; 0; 0
1416532705619; 94100; 5.401218635794029; 120000; 0.006750000000000034; 0.006750000000000034; 1; 0; 0
1416532706622; 99601; 5.67127956758373; 120000; 0.007333333333333414; 0.037000000000000144; 8; 0; 0
1416532707625; 105513; 5.794882240162053; 120000; 0.017166666666666774; 0.05283333333333351; 4; 0; 0
1416532708627; 111571; 5.92445974626814; 120000; 0.021583333333333288; 0.14458333333333306; 7; 0; 0
1416532709630; 117454; 6.060206172463103; 120000; 0.026083333333333236; 0.08024999999999993; 5; 0; 0
1416532710632; 123804; 6.202330605158605; 120000; 0.0; 0.0; 0; 0; 0
1416532711634; 130130; 6.512447135416536; 120000; 0.4882500000000001; 1.2497500000000001; 3; 3; 3
1416532712637; 135400; 5.141932146857295; 120000; 0.7905833333333334; 6.679250000000001; 9; 9; 9
1416532713639; 140418; 5.141932146857295; 120000; 0.007833333333333359; 0.007833333333333359; 1; 0; 0
1416532714642; 145688; 5.141932146857295; 120000; 0.01258333333333339; 0.08450000000000024; 8; 0; 0
1416532715644; 150943; 5.141932146857295; 120000; 0.011833333333333362; 0.03383333333333316; 3; 0; 0
1416532716647; 155931; 5.141932146857295; 120000; 0.008499999999999952; 0.04083333333333372; 5; 0; 0
1416532717649; 161211; 5.167641807591581; 120000; 0.008750000000000036; 0.055916666666666615; 7; 0; 0
1416532718652; 166256; 5.204182553240492; 120000; 0.012916666666666687; 0.036416666666666764; 3; 0; 0
1416532719655; 171611; 5.249252096210872; 120000; 0.01983333333333337; 0.16200000000000014; 9; 0; 0
1416532720658; 177021; 5.301744617172981; 120000; 0.006666666666666599; 0.006666666666666599; 1; 0; 0
1416532721661; 182404; 5.56683184803163; 120000; 0.022166666666666668; 0.0888333333333331; 9; 0; 0
1416532722665; 188162; 5.635011335589391; 120000; 0.016166666666666663; 0.02849999999999997; 2; 0; 0
1416532723668; 193917; 5.916761902368862; 120000; 0.02416666666666667; 0.10958333333333337; 9; 0; 0
1416532724670; 200085; 6.000437551645486; 120000; 0.015166666666666773; 0.03808333333333347; 3; 0; 0
1416532725673; 206523; 6.300459429227761; 120000; 0.023749999999999938; 0.133; 9; 0; 0
