1416532683545; 3904;4.0;0.2909999999999999;
1416532684547; 8000;3.3339511893728764;0.3596666666666666;
1416532685550; 11284;3.3339511893728764;0.0;
1416532686553; 14705;3.3339511893728764;0.010999999999999899;
1416532687557; 17947;3.3339511893728764;0.013916666666666577;
1416532688562; 21378;3.3506209453197404;0.0;
1416532689572; 24628;3.384127154772938;0.0;
1416532690575; 28086;3.4134345556296393;0.014250000000000096;
1416532691578; 31578;3.5841062834111215;0.00216666666666665;
1416532692581; 35056;3.7633115975816778;0.0;
1416532693584; 38900;3.8094025633675446;0.01475000000000004;
1416532694587; 42606;3.999872691535922;0.014666666666666606;
1416532695590; 46678;4.199866326112718;0.0;
1416532696597; 50981;4.262864321004408;0.004583333333333384;
1416532697600; 55116;4.330266124057614;0.014416666666666744;
1416532698602; 59536;4.546779430260495;0.0;
1416532699605; 63958;4.625531960100697;0.008750000000000036;
1416532700607; 68673;4.7089199233929;0.013666666666666716;
1416532701609; 73251;4.944365919562545;0.0;
1416532702612; 78306;5.0401131538826505;0.020583333333333398;
1416532703614; 83466;5.292118811576783;0.0;
1416532704617; 88595;5.401218635794029;0.02200000000000002;
1416532705620; 94100;5.67127956758373;0.006750000000000034;
1416532706623; 99601;5.794882240162053;0.007333333333333414;
1416532707625; 105513;5.92445974626814;0.017166666666666774;
1416532708627; 111571;6.060206172463103;0.021583333333333288;
1416532709630; 117454;6.202330605158605;0.026083333333333236;
1416532710632; 123804;6.512447135416536;0.0;
1416532711634; 130130;5.141932146857295;0.4882500000000001;
1416532712637; 135400;5.141932146857295;0.7905833333333334;
1416532713640; 140418;5.141932146857295;0.007833333333333359;
1416532714642; 145688;5.141932146857295;0.01258333333333339;
1416532715645; 150943;5.141932146857295;0.011833333333333362;
1416532716647; 155931;5.167641807591581;0.008499999999999952;
1416532717649; 161211;5.204182553240492;0.008750000000000036;
1416532718652; 166256;5.249252096210872;0.012916666666666687;
1416532719655; 171611;5.301744617172981;0.01983333333333337;
1416532720658; 177021;5.56683184803163;0.006666666666666599;
1416532721663; 182404;5.635011335589391;0.022166666666666668;
1416532722666; 188162;5.916761902368862;0.016166666666666663;
1416532723668; 193917;6.000437551645486;0.02416666666666667;
1416532724670; 200085;6.300459429227761;0.015166666666666773;
1416532725673; 206523;6.400078439736982;0.023749999999999938;
1416532726676; 212741;6.5062117338042365;0.026666666666666616;
1416532727679; 219382;6.831522320494448;0.016833333333333256;
